gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
sgPDE11A_4,PDE11A,295,441,238,126
sgPDE11A_5,PDE11A,684,918,850,770
sgPDE11A_6,PDE11A,137,166,220,193
sgPDE11A_7,PDE11A,539,522,360,483
sgPDE11A_8,PDE11A,581,838,574,652
sgPDE11A_9,PDE11A,262,403,456,471
sgPDE11A_10,PDE11A,333,619,298,351
sgPDE12_1,PDE12,814,1166,742,1080
sgPDE12_2,PDE12,748,66,42,29
sgPDE12_3,PDE12,682,699,408,608
sgPDE12_4,PDE12,410,771,354,546
sgPDE12_5,PDE12,289,206,172,88
sgPDE12_6,PDE12,366,205,350,141
sgPDE12_7,PDE12,239,177,248,129
sgPDE12_8,PDE12,1026,1404,884,1225
sgPDE12_9,PDE12,227,393,343,171
sgPDE12_10,PDE12,752,1066,684,1093
sgPDE1A_1,PDE1A,312,414,263,410
sgPDE1A_2,PDE1A,313,633,458,421
sgPDE1A_3,PDE1A,138,268,131,256
sgPDE1A_4,PDE1A,542,652,317,541
sgPDE1A_5,PDE1A,150,344,286,64
sgPDE1A_6,PDE1A,554,996,942,1057
sgPDE1A_7,PDE1A,820,690,638,1223
sgPDE1A_8,PDE1A,413,436,360,528
sgPDE1A_9,PDE1A,166,261,174,458
sgPDE1A_10,PDE1A,398,486,185,532
sgPDE3A_1,PDE3A,729,589,625,418
sgPDE3A_2,PDE3A,316,167,219,115
sgPDE3A_3,PDE3A,550,564,321,310
sgPDE3A_4,PDE3A,378,805,275,409
sgPDE3A_5,PDE3A,345,974,299,530
sgPDE3A_6,PDE3A,339,9,47,0
sgPDE3A_7,PDE3A,855,1499,1037,1505
sgPDE3A_8,PDE3A,603,874,860,1106
sgPDE3A_9,PDE3A,34,42,1,29
sgPDE3A_10,PDE3A,397,808,357,342
sgPDE4C_1,PDE4C,370,357,242,96
sgPDE4C_2,PDE4C,325,286,221,321
sgPDE4C_3,PDE4C,580,943,834,631
sgPDE4C_4,PDE4C,317,0,0,0
sgPDE4C_5,PDE4C,217,118,262,229
sgPDE4C_6,PDE4C,493,405,476,421
sgPDE4C_7,PDE4C,352,466,331,520
sgPDE4C_8,PDE4C,259,221,346,256
sgPDE4C_9,PDE4C,468,546,436,327
sgPDE4C_10,PDE4C,311,154,81,60
sgPDE4D_1,PDE4D,205,103,188,328
sgPDE4D_2,PDE4D,436,393,387,464
sgPDE4D_3,PDE4D,421,508,529,453
sgPDE4D_4,PDE4D,761,1513,863,1163
sgPDE4D_5,PDE4D,423,98,80,67
sgPDE4D_6,PDE4D,486,472,515,419
sgPDE4D_7,PDE4D,268,449,381,202
sgPDE4D_8,PDE4D,399,849,594,417
sgPDE4D_9,PDE4D,274,226,255,349
sgPDE4D_10,PDE4D,479,748,452,598
sgPDE6A_1,PDE6A,508,515,578,603
sgPDE6A_2,PDE6A,520,222,470,198
sgPDE6A_3,PDE6A,444,314,385,408
sgPDE6A_4,PDE6A,337,590,466,896
sgPDE6A_5,PDE6A,372,390,201,253
sgPDE6A_6,PDE6A,612,218,256,112
sgPDE6A_7,PDE6A,251,186,93,213
sgPDE6A_8,PDE6A,269,235,383,499
sgPDE6A_9,PDE6A,522,918,419,609
sgPDE6A_10,PDE6A,585,341,703,1351
sgPDE6D_1,PDE6D,546,102,144,236
sgPDE6D_2,PDE6D,507,937,706,837
sgPDE6D_3,PDE6D,245,224,151,11
sgPDE6D_4,PDE6D,254,144,326,249
sgPDE6D_5,PDE6D,625,1126,668,788
sgPDE6D_6,PDE6D,796,1056,671,708
sgPDE6D_7,PDE6D,710,686,706,1083
sgPDE6D_8,PDE6D,260,504,456,260
sgPDE6D_9,PDE6D,334,372,228,135
sgPDE6D_10,PDE6D,483,424,522,330
sgPDE7A_1,PDE7A,163,195,113,327
sgPDE7A_2,PDE7A,258,389,197,507
sgPDE7A_3,PDE7A,563,469,527,640
sgPDE7A_4,PDE7A,395,352,381,555
sgPDE7A_5,PDE7A,277,239,333,140
sgPDE7A_6,PDE7A,267,258,258,214
sgPDE7A_7,PDE7A,159,4,57,64
sgPDE7A_8,PDE7A,308,179,194,307
sgPDE7A_9,PDE7A,218,399,229,517
sgPDE7A_10,PDE7A,479,345,352,649
sgPDE7B_1,PDE7B,224,276,189,90
sgPDE7B_2,PDE7B,322,197,283,288
sgPDE7B_3,PDE7B,649,912,1084,1191
sgPDE7B_4,PDE7B,681,842,1023,1202
sgPDE7B_5,PDE7B,216,322,132,654
sgPDE7B_6,PDE7B,271,259,391,123
sgPDE7B_7,PDE7B,563,560,578,456
sgPDE7B_8,PDE7B,187,251,246,263
sgPDE7B_9,PDE7B,124,103,51,37
sgPDE7B_10,PDE7B,132,204,340,0
sgPDE8A_1,PDE8A,285,631,332,807
sgPDE8A_2,PDE8A,286,259,520,140
sgPDE8A_3,PDE8A,254,182,217,411
sgPDE8A_4,PDE8A,480,314,366,310
sgPDE8A_5,PDE8A,765,223,147,190
sgPDE8A_6,PDE8A,237,173,157,514
sgPDE8A_7,PDE8A,257,429,149,204
sgPDE8A_8,PDE8A,389,70,117,82
sgPDE8A_9,PDE8A,162,14,185,646
sgPDE8A_10,PDE8A,424,927,458,729
sgPDGFC_1,PDGFC,236,325,394,82
sgPDGFC_2,PDGFC,489,705,523,646
sgPDGFC_3,PDGFC,230,453,322,308
sgPDGFC_4,PDGFC,480,1098,783,584
sgPDGFC_5,PDGFC,201,245,284,209
sgPDGFC_6,PDGFC,135,72,41,145
sgPDGFC_7,PDGFC,239,268,339,486
sgPDGFC_8,PDGFC,204,130,91,124
sgPDGFC_9,PDGFC,467,232,279,284
sgPDGFC_10,PDGFC,233,407,181,364
sgPDGFRA_1,PDGFRA,559,825,527,348
sgPDGFRA_2,PDGFRA,161,55,63,132
sgPDGFRA_3,PDGFRA,368,571,489,707
sgPDGFRA_4,PDGFRA,380,369,305,386
sgPDGFRA_5,PDGFRA,590,353,435,780
sgPDGFRA_6,PDGFRA,456,440,339,232
sgPDGFRA_7,PDGFRA,366,465,515,615
sgPDGFRA_8,PDGFRA,793,742,703,897
sgPDGFRA_9,PDGFRA,283,372,279,415
sgPDGFRA_10,PDGFRA,443,839,563,898
sgPDGFRB_1,PDGFRB,322,289,240,264
sgPDGFRB_2,PDGFRB,669,504,471,560
sgPDGFRB_3,PDGFRB,213,196,188,432
sgPDGFRB_4,PDGFRB,199,153,144,213
sgPDGFRB_5,PDGFRB,644,42,46,73
sgPDGFRB_6,PDGFRB,363,402,338,1180
sgPDGFRB_7,PDGFRB,303,285,135,478
sgPDGFRB_8,PDGFRB,481,418,440,399
sgPDGFRB_9,PDGFRB,288,336,469,282
sgPDGFRB_10,PDGFRB,599,178,183,201
sgPDHB_1,PDHB,557,550,569,1147
sgPDHB_2,PDHB,491,452,217,371
sgPDHB_3,PDHB,205,326,158,447
sgPDHB_4,PDHB,426,555,457,801
sgPDHB_5,PDHB,205,500,189,292
sgPDHB_6,PDHB,360,1130,701,709
sgPDHB_7,PDHB,708,970,492,1126
sgPDHB_8,PDHB,642,336,492,370
sgPDHB_9,PDHB,164,577,309,312
sgPDHB_10,PDHB,331,788,275,703
sgPDIA4_1,PDIA4,894,899,887,974
sgPDIA4_2,PDIA4,676,746,572,877
sgPDIA4_3,PDIA4,411,620,359,191
sgPDIA4_4,PDIA4,225,392,99,285
sgPDIA4_5,PDIA4,285,279,218,132
sgPDIA4_6,PDIA4,600,740,557,1280
sgPDIA4_7,PDIA4,490,336,359,460
sgPDIA4_8,PDIA4,454,463,419,1212
sgPDIA4_9,PDIA4,295,263,184,55
sgPDIA4_10,PDIA4,282,230,354,224
sgPDIA5_1,PDIA5,342,754,364,490
sgPDIA5_2,PDIA5,220,148,194,349
sgPDIA5_3,PDIA5,543,525,658,1015
sgPDIA5_4,PDIA5,95,73,35,32
sgPDIA5_5,PDIA5,258,291,423,185
sgPDIA5_6,PDIA5,324,447,320,265
sgPDIA5_7,PDIA5,678,1028,653,851
sgPDIA5_8,PDIA5,594,601,547,712
sgPDIA5_9,PDIA5,804,1673,1045,1516
sgPDIA5_10,PDIA5,220,147,209,341
sgPDIA6_1,PDIA6,164,87,124,281
sgPDIA6_2,PDIA6,205,126,201,268
sgPDIA6_3,PDIA6,48,21,55,44
sgPDIA6_4,PDIA6,76,37,35,94
sgPDIA6_5,PDIA6,179,170,182,104
sgPDIA6_6,PDIA6,1677,571,515,1419
sgPDIA6_7,PDIA6,311,236,254,484
sgPDIA6_8,PDIA6,390,394,522,669
sgPDIA6_9,PDIA6,277,82,156,140
sgPDIA6_10,PDIA6,294,347,197,421
sgPDILT_1,PDILT,804,1347,1077,1189
sgPDILT_2,PDILT,293,224,289,170
sgPDILT_3,PDILT,566,659,829,504
sgPDILT_4,PDILT,482,512,146,250
sgPDILT_5,PDILT,212,273,257,151
sgPDILT_6,PDILT,354,271,318,617
sgPDILT_7,PDILT,338,333,447,761
sgPDILT_8,PDILT,348,457,270,688
sgPDILT_9,PDILT,260,299,347,65
sgPDILT_10,PDILT,228,247,288,348
sgPDK1_1,PDK1,258,330,144,71
sgPDK1_2,PDK1,482,244,367,318
sgPDK1_3,PDK1,1087,1344,1133,1419
sgPDK1_4,PDK1,821,1321,1063,1038
sgPDK1_5,PDK1,234,34,50,86
sgPDK1_6,PDK1,681,1089,532,673
sgPDK1_7,PDK1,440,608,250,548
sgPDK1_8,PDK1,283,241,193,190
sgPDK1_9,PDK1,227,214,203,257
sgPDK1_10,PDK1,608,1130,634,1065
sgPDLIM3_1,PDLIM3,278,248,267,640
sgPDLIM3_2,PDLIM3,328,742,381,574
sgPDLIM3_3,PDLIM3,207,368,144,83
sgPDLIM3_4,PDLIM3,500,37,142,176
sgPDLIM3_5,PDLIM3,548,853,600,696
sgPDLIM3_6,PDLIM3,362,791,694,665
sgPDLIM3_7,PDLIM3,566,261,304,357
sgPDLIM3_8,PDLIM3,220,176,220,65
sgPDLIM3_9,PDLIM3,1218,1353,1375,1596
sgPDLIM3_10,PDLIM3,288,326,218,414
sgPDLIM4_1,PDLIM4,723,942,965,898
sgPDLIM4_2,PDLIM4,558,403,516,413
sgPDLIM4_3,PDLIM4,839,909,612,854
sgPDLIM4_4,PDLIM4,555,632,305,709
sgPDLIM4_5,PDLIM4,391,806,257,483
sgPDLIM4_6,PDLIM4,551,468,408,546
sgPDLIM4_7,PDLIM4,555,1357,746,783
sgPDLIM4_8,PDLIM4,794,548,689,854
sgPDLIM4_9,PDLIM4,458,479,107,119
sgPDLIM4_10,PDLIM4,841,1213,742,1013
sgPDP2_1,PDP2,253,427,155,144
sgPDP2_2,PDP2,254,233,450,398
sgPDP2_3,PDP2,450,743,692,435
sgPDP2_4,PDP2,464,517,713,520
sgPDP2_5,PDP2,200,299,425,351
sgPDP2_6,PDP2,212,270,123,377
sgPDP2_7,PDP2,664,706,478,679
sgPDP2_8,PDP2,220,287,166,261
sgPDP2_9,PDP2,679,839,824,908
sgPDP2_10,PDP2,468,416,346,155
sgPDPK1_1,PDPK1,836,9,0,1
sgPDPK1_2,PDPK1,184,161,90,78
sgPDPK1_3,PDPK1,415,90,95,29
sgPDPK1_4,PDPK1,611,547,1023,1039
sgPDPK1_5,PDPK1,375,136,405,395
sgPDPK1_6,PDPK1,478,254,288,205
sgPDPK1_7,PDPK1,967,384,162,35
sgPDPK1_8,PDPK1,188,61,75,146
sgPDPK1_9,PDPK1,342,95,61,74
sgPDPK1_10,PDPK1,348,302,790,539
sgPDPN_1,PDPN,428,525,769,599
sgPDPN_2,PDPN,271,619,197,253
sgPDPN_3,PDPN,425,860,507,277
sgPDPN_4,PDPN,285,205,341,371
sgPDPN_5,PDPN,464,629,529,447
sgPDPN_6,PDPN,329,245,186,487
sgPDPN_7,PDPN,224,271,148,204
sgPDPN_8,PDPN,111,317,106,148
sgPDPN_9,PDPN,224,263,287,300
sgPDPN_10,PDPN,189,225,73,171
sgPDSS2_1,PDSS2,629,1062,1147,1487
sgPDSS2_2,PDSS2,405,659,525,620
sgPDSS2_3,PDSS2,319,219,297,432
sgPDSS2_4,PDSS2,641,1057,797,894
sgPDSS2_5,PDSS2,354,186,498,412
sgPDSS2_6,PDSS2,513,740,686,630
sgPDSS2_7,PDSS2,319,571,398,322
sgPDSS2_8,PDSS2,240,442,143,354
sgPDSS2_9,PDSS2,150,241,206,337
sgPDSS2_10,PDSS2,1005,1895,1155,1420
sgPDX1_1,PDX1,282,161,263,422
sgPDX1_2,PDX1,510,873,573,653
sgPDX1_3,PDX1,661,942,749,772
sgPDX1_4,PDX1,217,490,191,291
sgPDX1_5,PDX1,956,1531,910,1711
sgPDX1_6,PDX1,734,7,15,0
sgPDX1_7,PDX1,987,1602,876,1240
sgPDX1_8,PDX1,110,187,232,74
sgPDX1_9,PDX1,463,440,894,245
sgPDX1_10,PDX1,833,1003,1056,1455
sgPDXDC1_1,PDXDC1,186,314,81,119
sgPDXDC1_2,PDXDC1,295,432,167,487
sgPDXDC1_3,PDXDC1,510,1211,718,979
sgPDXDC1_4,PDXDC1,245,144,101,603
sgPDXDC1_5,PDXDC1,238,279,293,361
sgPDXDC1_6,PDXDC1,223,148,129,321
sgPDXDC1_7,PDXDC1,354,409,521,157
sgPDXDC1_8,PDXDC1,305,615,276,435
sgPDXDC1_9,PDXDC1,773,1085,543,806
sgPDXDC1_10,PDXDC1,622,581,697,905
sgPDXK_1,PDXK,299,121,419,350
sgPDXK_2,PDXK,449,612,381,571
sgPDXK_3,PDXK,552,562,428,579
sgPDXK_4,PDXK,548,596,541,754
sgPDXK_5,PDXK,319,518,194,269
sgPDXK_6,PDXK,662,449,161,553
sgPDXK_7,PDXK,428,699,654,728
sgPDXK_8,PDXK,724,534,392,301
sgPDXK_9,PDXK,271,235,344,204
sgPDXK_10,PDXK,397,568,496,555
sgPDXP_1,PDXP,650,837,429,329
sgPDXP_2,PDXP,498,423,757,448
sgPDXP_3,PDXP,490,557,572,528
sgPDXP_4,PDXP,278,413,74,601
sgPDXP_5,PDXP,632,1065,545,638
sgPDXP_6,PDXP,515,1095,612,302
sgPDXP_7,PDXP,625,1143,578,520
sgPDXP_8,PDXP,978,1365,1178,1042
sgPDXP_9,PDXP,730,1081,927,1381
sgPDXP_10,PDXP,435,237,244,368
sgPDZD7_1,PDZD7,1235,834,403,544
sgPDZD7_2,PDZD7,544,648,976,1507
sgPDZD7_3,PDZD7,393,212,409,743
sgPDZD7_4,PDZD7,260,249,306,237
sgPDZD7_5,PDZD7,297,195,194,65
sgPDZD7_6,PDZD7,782,1001,645,1455
sgPDZD7_7,PDZD7,505,724,479,668
sgPDZD7_8,PDZD7,572,1060,591,727
sgPDZD7_9,PDZD7,855,371,175,281
sgPDZD7_10,PDZD7,272,3,0,5
sgPDZD9_1,PDZD9,184,148,387,260
sgPDZD9_2,PDZD9,317,763,342,716
sgPDZD9_3,PDZD9,436,415,514,434
sgPDZD9_4,PDZD9,631,106,420,105
sgPDZD9_5,PDZD9,271,479,387,736
sgPDZD9_6,PDZD9,665,949,858,1140
sgPDZD9_7,PDZD9,169,152,360,101
sgPDZD9_8,PDZD9,194,409,348,431
sgPDZD9_9,PDZD9,435,614,498,796
sgPDZD9_10,PDZD9,375,649,561,895
sgPDZK1_1,PDZK1,777,821,920,1258
sgPDZK1_2,PDZK1,259,171,307,312
sgPDZK1_3,PDZK1,179,207,98,181
sgPDZK1_4,PDZK1,62,29,74,0
sgPDZK1_5,PDZK1,266,285,238,131
sgPDZK1_6,PDZK1,411,1168,496,1332
sgPDZK1_7,PDZK1,294,271,334,46
sgPDZK1_8,PDZK1,342,288,596,366
sgPDZK1_9,PDZK1,405,584,376,485
sgPDZK1_10,PDZK1,91,56,164,197
sgPDZK1IP1_1,PDZK1IP1,635,858,469,428
sgPDZK1IP1_2,PDZK1IP1,352,31,63,35
sgPDZK1IP1_3,PDZK1IP1,289,155,107,214
sgPDZK1IP1_4,PDZK1IP1,474,1077,383,423
sgPDZK1IP1_5,PDZK1IP1,263,198,101,357
sgPDZK1IP1_6,PDZK1IP1,210,153,67,90
sgPDZK1IP1_7,PDZK1IP1,858,609,574,1032
sgPDZK1IP1_8,PDZK1IP1,217,448,231,263
sgPDZK1IP1_9,PDZK1IP1,570,516,311,544
sgPDZK1IP1_10,PDZK1IP1,591,609,617,969
sgPEBP1_1,PEBP1,405,395,463,606
sgPEBP1_2,PEBP1,577,1278,684,1200
sgPEBP1_3,PEBP1,432,533,526,410
sgPEBP1_4,PEBP1,188,140,55,308
sgPEBP1_5,PEBP1,404,396,466,217
sgPEBP1_6,PEBP1,709,963,636,1240
sgPEBP1_7,PEBP1,925,743,586,933
sgPEBP1_8,PEBP1,224,255,246,395
sgPEBP1_9,PEBP1,224,216,305,482
sgPEBP1_10,PEBP1,298,161,156,170
sgPEBP4_1,PEBP4,163,61,111,128
sgPEBP4_2,PEBP4,805,575,658,518
sgPEBP4_3,PEBP4,256,163,185,305
sgPEBP4_4,PEBP4,158,281,214,558
sgPEBP4_5,PEBP4,580,563,649,786
sgPEBP4_6,PEBP4,204,147,260,157
sgPEBP4_7,PEBP4,171,229,59,161
sgPEBP4_8,PEBP4,562,238,247,578
sgPEBP4_9,PEBP4,382,385,288,543
sgPEBP4_10,PEBP4,277,389,340,258
sgPEF1_1,PEF1,315,333,270,94
sgPEF1_2,PEF1,208,573,49,252
sgPEF1_3,PEF1,170,405,193,146
sgPEF1_4,PEF1,462,553,592,686
sgPEF1_5,PEF1,277,701,216,684
sgPEF1_6,PEF1,751,1056,820,990
sgPEF1_7,PEF1,418,583,509,779
sgPEF1_8,PEF1,335,409,586,201
sgPEF1_9,PEF1,577,178,95,158
sgPEF1_10,PEF1,266,134,169,131
sgPEG10_1,PEG10,190,203,86,175
sgPEG10_2,PEG10,797,1130,1225,1313
sgPEG10_3,PEG10,424,171,215,662
sgPEG10_4,PEG10,401,593,576,419
sgPEG10_5,PEG10,255,322,102,107
sgPEG10_6,PEG10,617,637,687,803
sgPEG10_7,PEG10,434,521,354,715
sgPEG10_8,PEG10,530,1023,582,556
sgPEG10_9,PEG10,235,102,9,141
sgPEG10_10,PEG10,284,472,322,292
sgPEG3_1,PEG3,841,310,370,447
sgPEG3_2,PEG3,1090,1139,1430,1108
sgPEG3_3,PEG3,907,1713,1400,1184
sgPEG3_4,PEG3,515,6,44,8
sgPEG3_5,PEG3,1267,1461,1036,2368
sgPEG3_6,PEG3,413,604,393,523
sgPEG3_7,PEG3,796,880,798,1076
sgPEG3_8,PEG3,605,1060,520,943
sgPEG3_9,PEG3,488,903,461,673
sgPEG3_10,PEG3,270,240,297,432
sgPELI1_1,PELI1,380,425,200,237
sgPELI1_2,PELI1,291,410,228,323
sgPELI1_3,PELI1,1,0,0,0
sgPELI1_4,PELI1,524,366,540,809
sgPELI1_5,PELI1,287,274,165,164
sgPELI1_6,PELI1,410,270,353,104
sgPELI1_7,PELI1,215,282,149,343
sgPELI1_8,PELI1,345,219,426,333
sgPELI1_9,PELI1,567,690,550,1040
sgPELI1_10,PELI1,449,366,427,647
sgPELP1_1,PELP1,490,2,1,3
sgPELP1_2,PELP1,263,0,0,0
sgPELP1_3,PELP1,676,63,37,13
sgPELP1_4,PELP1,210,51,37,35
sgPELP1_5,PELP1,447,3,133,13
sgPELP1_6,PELP1,285,72,164,154
sgPELP1_7,PELP1,348,0,4,0
sgPELP1_8,PELP1,897,330,161,129
sgPELP1_9,PELP1,874,41,27,57
sgPELP1_10,PELP1,226,196,50,60
sgPENK_1,PENK,624,524,433,503
sgPENK_2,PENK,269,246,209,323
sgPENK_3,PENK,633,711,733,998
sgPENK_4,PENK,601,893,667,1002
sgPENK_5,PENK,558,490,599,888
sgPENK_6,PENK,180,141,147,66
sgPENK_7,PENK,311,331,324,342
sgPENK_8,PENK,674,139,105,77
sgPENK_9,PENK,309,887,538,636
sgPENK_10,PENK,190,312,166,198
sgPEPD_1,PEPD,714,420,601,1094
sgPEPD_2,PEPD,352,949,350,260
sgPEPD_3,PEPD,288,326,214,361
sgPEPD_4,PEPD,367,318,315,375
sgPEPD_5,PEPD,927,1124,879,1049
sgPEPD_6,PEPD,696,255,165,347
sgPEPD_7,PEPD,355,294,491,283
sgPEPD_8,PEPD,465,9,33,68
sgPEPD_9,PEPD,269,635,227,347
sgPEPD_10,PEPD,802,999,711,1141
sgPER3_1,PER3,614,809,369,913
sgPER3_2,PER3,717,823,602,870
sgPER3_3,PER3,584,848,888,1045
sgPER3_4,PER3,493,920,688,687
sgPER3_5,PER3,620,700,634,1287
sgPER3_6,PER3,313,353,371,648
sgPER3_7,PER3,560,61,182,303
sgPER3_8,PER3,568,242,135,195
sgPER3_9,PER3,591,50,130,110
sgPER3_10,PER3,473,365,501,491
sgPET100_1,PET100,498,657,916,715
sgPET100_2,PET100,361,338,332,587
sgPET100_3,PET100,534,658,427,525
sgPET100_4,PET100,193,14,98,227
sgPET100_5,PET100,374,461,468,684
sgPET100_6,PET100,342,553,427,494
sgPET100_7,PET100,209,250,244,149
sgPET100_8,PET100,233,304,183,111
sgPET100_9,PET100,244,361,207,502
sgPET100_10,PET100,625,494,280,274
sgPET117_1,PET117,375,337,147,171
sgPET117_2,PET117,196,334,181,205
sgPET117_3,PET117,257,498,266,461
sgPET117_4,PET117,746,631,704,332
sgPET117_5,PET117,402,756,426,713
sgPET117_6,PET117,769,1317,857,1054
sgPET117_7,PET117,410,556,656,485
sgPET117_8,PET117,524,233,126,132
sgPET117_9,PET117,88,29,26,151
sgPET117_10,PET117,378,266,485,498
sgPEX1_1,PEX1,764,1282,842,1207
sgPEX1_2,PEX1,793,1017,822,1238
sgPEX1_3,PEX1,657,493,372,365
sgPEX1_4,PEX1,313,257,363,370
sgPEX1_5,PEX1,561,422,469,271
sgPEX1_6,PEX1,672,783,628,892
sgPEX1_7,PEX1,345,373,222,523
sgPEX1_8,PEX1,351,261,315,334
sgPEX1_9,PEX1,568,541,481,299
sgPEX1_10,PEX1,479,573,1006,1072
sgPEX11G_1,PEX11G,534,782,755,1144
sgPEX11G_2,PEX11G,326,431,326,429
sgPEX11G_3,PEX11G,334,9,21,1
sgPEX11G_4,PEX11G,738,135,122,32
sgPEX11G_5,PEX11G,450,442,423,877
sgPEX11G_6,PEX11G,297,556,158,480
sgPEX11G_7,PEX11G,511,656,704,728
sgPEX11G_8,PEX11G,753,737,827,963
sgPEX11G_9,PEX11G,158,186,248,183
sgPEX11G_10,PEX11G,212,198,390,158
sgPEX13_1,PEX13,157,107,134,116
sgPEX13_2,PEX13,402,548,385,461
sgPEX13_3,PEX13,596,1072,691,876
sgPEX13_4,PEX13,232,114,192,50
sgPEX13_5,PEX13,305,291,323,503
sgPEX13_6,PEX13,426,672,269,555
sgPEX13_7,PEX13,80,132,15,65
sgPEX13_8,PEX13,213,556,113,503
sgPEX13_9,PEX13,748,684,385,658
sgPEX13_10,PEX13,296,771,385,404
sgPEX14_1,PEX14,639,856,804,1031
sgPEX14_2,PEX14,262,0,0,0
sgPEX14_3,PEX14,393,397,565,443
sgPEX14_4,PEX14,270,83,199,140
sgPEX14_5,PEX14,992,973,976,1366
sgPEX14_6,PEX14,498,757,579,754
sgPEX14_7,PEX14,592,441,474,412
sgPEX14_8,PEX14,673,970,951,1044
sgPEX14_9,PEX14,323,336,322,187
sgPEX14_10,PEX14,262,549,245,220
sgPEX3_1,PEX3,589,581,764,834
sgPEX3_2,PEX3,411,417,295,374
sgPEX3_3,PEX3,207,240,92,341
sgPEX3_4,PEX3,341,770,378,732
sgPEX3_5,PEX3,188,219,181,498
sgPEX3_6,PEX3,213,179,350,237
sgPEX3_7,PEX3,804,464,534,801
sgPEX3_8,PEX3,450,495,527,763
sgPEX3_9,PEX3,80,197,51,157
sgPEX3_10,PEX3,207,252,303,94
sgPF4_1,PF4,393,239,254,280
sgPF4_2,PF4,546,535,669,994
sgPF4_3,PF4,506,439,559,1081
sgPF4_4,PF4,410,811,531,672
sgPF4_5,PF4,247,408,228,230
sgPF4_6,PF4,294,318,504,660
sgPF4_7,PF4,318,15,12,119
sgPF4_8,PF4,413,440,630,518
sgPF4_9,PF4,451,731,374,490
sgPF4_10,PF4,696,13,39,73
sgPF4V1_1,PF4V1,279,530,441,487
sgPF4V1_2,PF4V1,245,328,246,241
sgPF4V1_3,PF4V1,390,202,310,337
sgPF4V1_4,PF4V1,635,747,580,706
sgPF4V1_5,PF4V1,490,672,546,571
sgPF4V1_6,PF4V1,460,487,333,584
sgPF4V1_7,PF4V1,766,273,105,73
sgPF4V1_8,PF4V1,845,0,19,89
sgPF4V1_9,PF4V1,283,558,426,204
sgPF4V1_10,PF4V1,219,302,257,126
sgPFAS_1,PFAS,272,0,0,14
sgPFAS_2,PFAS,876,335,440,214
sgPFAS_3,PFAS,585,420,283,203
sgPFAS_4,PFAS,292,64,19,74
sgPFAS_5,PFAS,215,42,55,29
sgPFAS_6,PFAS,543,259,152,482
sgPFAS_7,PFAS,381,189,83,274
sgPFAS_8,PFAS,371,335,82,272
sgPFAS_9,PFAS,405,110,92,95
sgPFAS_10,PFAS,712,609,273,278
sgPFDN2_1,PFDN2,527,30,106,87
sgPFDN2_2,PFDN2,271,369,249,423
sgPFDN2_3,PFDN2,591,274,326,236
sgPFDN2_4,PFDN2,526,7,27,0
sgPFDN2_5,PFDN2,268,86,175,284
sgPFDN2_6,PFDN2,233,5,10,0
sgPFDN2_7,PFDN2,726,188,226,269
sgPFDN2_8,PFDN2,307,119,171,110
sgPFDN2_9,PFDN2,890,640,461,603
sgPFDN2_10,PFDN2,377,2,0,1
sgPFDN5_1,PFDN5,420,174,176,84
sgPFDN5_2,PFDN5,458,107,205,204
sgPFDN5_3,PFDN5,60,0,0,6
sgPFDN5_4,PFDN5,611,438,235,280
sgPFDN5_5,PFDN5,317,50,44,21
sgPFDN5_6,PFDN5,222,15,27,156
sgPFDN5_7,PFDN5,202,184,139,235
sgPFDN5_8,PFDN5,222,3,27,49
sgPFDN5_9,PFDN5,287,290,337,178
sgPFDN5_10,PFDN5,325,329,307,217
sgPFDN6_1,PFDN6,555,139,169,112
sgPFDN6_2,PFDN6,292,85,2,156
sgPFDN6_3,PFDN6,174,11,78,55
sgPFDN6_4,PFDN6,329,2,20,0
sgPFDN6_5,PFDN6,528,107,162,50
sgPFDN6_6,PFDN6,332,1,126,0
sgPFDN6_7,PFDN6,383,0,0,0
sgPFDN6_8,PFDN6,693,431,153,211
sgPFDN6_9,PFDN6,422,0,26,4
sgPFDN6_10,PFDN6,745,40,0,88
sgPFKFB1_1,PFKFB1,867,836,1005,1354
sgPFKFB1_2,PFKFB1,476,347,395,300
sgPFKFB1_3,PFKFB1,367,900,434,537
sgPFKFB1_4,PFKFB1,210,208,443,525
sgPFKFB1_5,PFKFB1,478,987,463,715
sgPFKFB1_6,PFKFB1,415,424,316,722
sgPFKFB1_7,PFKFB1,500,921,739,1075
sgPFKFB1_8,PFKFB1,226,275,572,248
sgPFKFB1_9,PFKFB1,254,164,237,274
sgPFKFB1_10,PFKFB1,418,500,427,813
sgPFKFB2_1,PFKFB2,317,232,395,297
sgPFKFB2_2,PFKFB2,402,548,169,393
sgPFKFB2_3,PFKFB2,684,1139,1285,1181
sgPFKFB2_4,PFKFB2,192,59,99,45
sgPFKFB2_5,PFKFB2,227,254,248,409
sgPFKFB2_6,PFKFB2,188,247,525,487
sgPFKFB2_7,PFKFB2,292,179,235,428
sgPFKFB2_8,PFKFB2,247,277,590,379
sgPFKFB2_9,PFKFB2,430,443,330,604
sgPFKFB2_10,PFKFB2,204,322,437,761
sgPFKFB4_1,PFKFB4,406,303,736,504
sgPFKFB4_2,PFKFB4,445,508,328,382
sgPFKFB4_3,PFKFB4,960,1639,1074,1038
sgPFKFB4_4,PFKFB4,408,521,583,513
sgPFKFB4_5,PFKFB4,499,782,717,655
